CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
11676,MR.,ALAN,HU,2/13/1966,M,M,alan24@adventure-works.com,"$80,000 ",0,Graduate Degree,Professional,Y
11677,MR.,CHARLES,WALKER,10/14/1969,S,M,charles27@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
11678,MR.,JOHNNY,CHAVEZ,1/28/1969,M,M,johnny16@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11679,MR.,DALTON,RICHARDSON,05-08-1969,M,M,dalton80@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11680,MRS.,KAYLEE,NELSON,09-04-1969,M,F,kaylee31@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11681,MRS.,ABIGAIL,JONES,08-07-1969,M,F,abigail50@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11682,MRS.,KAITLYN,HALL,3/16/1969,M,F,kaitlyn46@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,N
11683,MR.,GREG,TAYLOR,01-05-1969,M,M,greg10@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,Y
11684,MR.,DEVIN,PARKER,10-01-1965,S,M,devin40@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11685,MR.,JOSE,GRIFFIN,02-07-1965,M,M,jose15@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11687,MR.,CODY,TORRES,7/13/1965,S,M,cody5@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11688,MRS.,VICTORIA,MORRIS,12/25/1965,S,F,victoria26@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
11689,MR.,IAN,DIAZ,09-06-1965,M,M,ian62@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
11690,MS.,CAROLINE,BUTLER,1/13/1965,M,F,caroline15@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
11691,MS.,KAITLYN,WILSON,01-03-1964,S,F,kaitlyn29@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11692,MR.,CALEB,GONZALES,6/19/1964,M,M,caleb14@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11693,MRS.,HAILEY,DIAZ,9/24/1964,S,F,hailey42@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,N
11694,MR.,JONATHON,ORTEGA,3/24/1964,M,M,jonathon16@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11695,MR.,LOGAN,CAMPBELL,01-11-1964,M,M,logan33@adventure-works.com,"$50,000 ",5,Bachelors,Skilled Manual,Y
11696,MRS.,MACKENZIE,CAMPBELL,04-05-1964,S,F,mackenzie29@adventure-works.com,"$50,000 ",5,Bachelors,Skilled Manual,Y
11697,MR.,EDUARDO,LEE,6/24/1964,M,M,eduardo21@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11698,MR.,JACKSON,WRIGHT,11/25/1964,M,M,jackson51@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11699,MR.,CHASE,PETERSON,3/16/1963,S,M,chase5@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,N
11700,MR.,XAVIER,RICHARDSON,11/25/1963,S,M,xavier76@adventure-works.com,"$60,000 ",4,Bachelors,Professional,N
11701,MR.,DAVID,HAYES,8/24/1963,M,M,david56@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11702,MRS.,JENNY,ZHOU,10/17/1963,S,F,jenny11@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11703,MS.,KAYLEE,BAKER,6/24/1968,S,F,kaylee39@adventure-works.com,"$60,000 ",0,Bachelors,Professional,N
11705,MRS.,BROOKE,RICHARDSON,5/21/1968,S,F,brooke9@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
11706,MR.,BLAKE,PEREZ,2/14/1963,M,M,blake39@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11707,MRS.,NATALIE,COOK,12/22/1963,S,F,natalie5@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11708,MRS.,ELIZABETH,WEISMAN,9/19/1963,S,F,elizabeth6@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11709,MRS.,HAILEY,COLLINS,2/19/1963,S,F,hailey45@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,N
11710,MRS.,ZOE,RAMIREZ,3/20/1962,M,F,zoe6@adventure-works.com,"$40,000 ",3,High School,Skilled Manual,Y
11711,MR.,DANIEL,DAVIS,12-08-1962,S,M,daniel23@adventure-works.com,"$70,000 ",1,Bachelors,Professional,N
11712,MRS.,SHELBY,ROGERS,11-03-1962,M,F,shelby19@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11713,MR.,KYLE,ZHANG,3/20/1962,M,M,kyle19@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11714,MRS.,ALEXANDRIA,LONG,10/18/1962,M,F,alexandria9@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11715,MRS.,CHLOE,ROBINSON,9/21/1962,M,F,chloe28@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11716,MR.,EVAN,KELLY,10/21/1961,S,M,evan2@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11717,MR.,MARCUS,JONES,09-02-1961,M,M,marcus3@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N
11718,MRS.,SARAH,JONES,11/14/1961,M,F,sarah5@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11719,MR.,BLAKE,GREEN,05-08-1960,M,M,blake32@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11720,MRS.,MORGAN,MORRIS,3/26/1960,M,F,morgan48@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11721,MRS.,JENNIFER,ALEXANDER,1/22/1960,M,F,jennifer92@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11722,MR.,JULIAN,HUGHES,07-02-1960,M,M,julian13@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11723,MR.,LUKE,COLEMAN,8/21/1967,S,M,luke24@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
11724,MR.,JASON,CARTER,4/15/1967,S,M,jason39@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
11725,MR.,JOSE,LI,9/17/1967,S,M,jose20@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
11726,MR.,MICAH,LIANG,7/17/1967,S,M,micah4@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
11727,MR.,BENJAMIN,TAYLOR,07-09-1967,S,M,benjamin43@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
11728,MR.,LOGAN,WHITE,01-07-1960,M,M,logan64@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11729,MR.,CALEB,CAMPBELL,05-06-1960,M,M,caleb36@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11730,MRS.,EMMA,TORRES,10-02-1960,M,F,emma40@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11731,MRS.,TANYA,GILL,8/19/1960,M,F,tanya10@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11732,MR.,ERICK,SANCHEZ,02-08-1959,M,M,erick20@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11733,MRS.,KRISTI,SCHMIDT,7/27/1959,M,F,kristi27@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11734,MR.,OMAR,CHEN,8/25/1959,M,M,omar2@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N
11735,MRS.,SYDNEY,GRAY,1/22/1959,M,F,sydney16@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11736,MR.,SEBASTIAN,SANCHEZ,9/25/1959,M,M,sebastian16@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N
11737,MRS.,MEGAN,MARTIN,02-08-1959,M,F,megan17@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11738,MR.,ELIJAH,ALEXANDER,10-09-1959,M,M,elijah20@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11739,MR.,AARON,KING,5/14/1959,M,M,aaron51@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y
11740,MRS.,JAN,HALL,4/24/1959,M,F,jan18@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,N
11741,MRS.,TAMARA,CHANDER,7/26/1959,M,F,tamara27@adventure-works.com,"$80,000 ",4,Graduate Degree,Professional,Y
11742,MR.,EDWARD,LEWIS,11-02-1958,S,M,edward43@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
11743,MR.,CHASE,KELLY,3/16/1958,M,M,chase3@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
11744,MRS.,STEPHANIE,CAMPBELL,09-07-1958,M,F,stephanie54@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
11745,MRS.,ALLISON,GONZALEZ,10/13/1958,M,F,allison31@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
11746,MR.,SETH,BROOKS,12-01-1958,S,M,seth74@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
11747,MRS.,DESTINY,DAVIS,02-09-1958,M,F,destiny5@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11748,MR.,BLAKE,HILL,7/18/1958,M,M,blake30@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11749,MR.,EDUARDO,JACKSON,9/13/1969,M,M,eduardo10@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,N
11750,MRS.,LATOYA,SHE,3/24/1968,M,F,latoya0@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
11751,MRS.,VICTORIA,GONZALES,7/17/1970,M,F,victoria63@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
11752,MRS.,LAUREN,BRYANT,05-07-1970,M,F,lauren64@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
11753,MRS.,FELICIA,ORTEGA,3/18/1970,M,F,felicia20@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
11754,MRS.,JANET,ORTEGA,07-08-1970,M,F,janet27@adventure-works.com,"$90,000 ",2,Bachelors,Professional,Y
11755,MR.,WILLIE,PAL,5/15/1968,M,M,willie31@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
11756,MRS.,LINDA,ORTEGA,9/13/1968,S,F,linda37@adventure-works.com,"$60,000 ",2,Bachelors,Professional,N
11757,MR.,VINCENT,CAI,5/14/1968,M,M,vincent21@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
11758,MR.,COLIN,YUAN,12/22/1968,M,M,colin30@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
11759,MRS.,DAWN,NATH,11/22/1969,M,F,dawn42@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,N
11760,MRS.,MELODY,MORENO,10/27/1967,M,F,melody7@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
11761,MR.,EDGAR,MEHTA,4/19/1967,S,M,edgar15@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
11762,MR.,RANDALL,GOMEZ,8/24/1967,M,M,randall2@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
11763,MR.,ROSS,FERNANDEZ,02-11-1967,M,M,ross15@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
11764,MRS.,JESSIE,RAMOS,7/17/1967,S,F,jessie36@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
11765,MR.,MARC,TORRES,10-11-1966,M,M,marc15@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
11766,MS.,CANDACE,RAMAN,07-04-1966,S,F,candace12@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
11767,MS.,MEAGAN,MADAN,5/24/1966,S,F,meagan8@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
11768,MR.,CLAYTON,NARA,10-08-1966,M,M,clayton34@adventure-works.com,"$90,000 ",2,Bachelors,Professional,Y
11769,MS.,HALEY,HERNANDEZ,8/17/1973,S,F,haley53@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
11770,MR.,PETER,NARA,8/23/1973,S,M,peter21@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
11771,MR.,ISAAC,RIVERA,10-08-1973,S,M,isaac16@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
11772,MR.,CAMERON,MOORE,1/24/1973,M,M,cameron48@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11773,MR.,GAVIN,DIAZ,07-06-1973,S,M,gavin20@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11774,MRS.,EMMA,SANCHEZ,04-12-1973,M,F,emma25@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11775,MRS.,SIERRA,ROBERTS,5/25/1973,S,F,sierra3@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11776,MR.,SETH,MITCHELL,07-03-1973,M,M,seth38@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11777,MRS.,MIRANDA,LONG,7/24/1972,S,F,miranda9@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
11778,MRS.,HALEY,HENDERSON,3/21/1971,S,F,haley24@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11779,MRS.,SARAH,JACKSON,7/19/1971,S,F,sarah14@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11780,MRS.,JESSICA,ALEXANDER,11/20/1971,S,F,jessica43@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11781,MR.,CARLOS,GRAY,03-10-1971,M,M,carlos7@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11782,MRS.,BARBARA,JAI,3/17/1971,M,F,barbara42@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11783,MRS.,SARA,MITCHELL,11/17/1971,M,F,sara37@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11784,MR.,JOSE,TURNER,12/19/1972,M,M,jose42@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
11785,MR.,THEODORE,DIAZ,2/25/1972,M,M,theodore3@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11786,MR.,IAN,MURPHY,9/13/1972,S,M,ian82@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11787,MR.,JERRY,NATH,09-05-1972,M,M,jerry20@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11788,MRS.,DESTINY,JAMES,2/19/1972,S,F,destiny43@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,Y
11789,MRS.,BAILEY,PHILLIPS,2/20/1970,M,F,bailey27@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
11790,MR.,TIMOTHY,GONZALEZ,5/21/1970,M,M,timothy34@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
11791,MR.,CHASE,MORGAN,4/21/1970,M,M,chase13@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11792,MRS.,ALEXIA,PERRY,5/27/1969,M,F,alexia7@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11793,MR.,XAVIER,ROGERS,3/20/1969,M,M,xavier87@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11794,MRS.,LAUREN,ROSS,11-01-1969,S,F,lauren51@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,Y
11795,MRS.,NICOLE,THOMAS,2/15/1969,S,F,nicole11@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,Y
11796,MRS.,ISABEL,JENKINS,02-07-1969,S,F,isabel7@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,N
11797,MR.,DEVIN,COLEMAN,03-07-1969,S,M,devin44@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,Y
11798,MR.,BRENDAN,CHANDE,02-12-1969,M,M,brendan13@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,Y
11799,MR.,JESSIE,WANG,9/13/1969,M,M,jessie7@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,Y
11800,MRS.,JENNIFER,BAKER,11-07-1969,M,F,jennifer19@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11801,MR.,AARON,SHARMA,9/16/1969,M,M,aaron30@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11802,MRS.,MADISON,TAYLOR,08-09-1971,M,F,madison9@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11803,MRS.,JAN,HERNANDEZ,09-12-1971,S,F,jan15@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11804,MRS.,HALEY,TURNER,4/18/1971,M,F,haley44@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11805,MR.,RICHARD,GREEN,03-12-1971,M,M,richard25@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y
11806,MRS.,JENNIFER,STEWART,08-10-1971,M,F,jennifer52@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y
11807,MR.,LUCAS,BAKER,09-04-1971,M,M,lucas48@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y
11808,MR.,JAMES,PARKER,04-12-1969,M,M,james57@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11809,MR.,JUAN,GRAY,01-02-1968,M,M,juan16@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,Y
11810,MR.,ANTONIO,WASHINGTON,01-07-1967,S,M,antonio13@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11811,MS.,ABIGAIL,BROOKS,6/15/1967,S,F,abigail22@adventure-works.com,"$40,000 ",0,Bachelors,Professional,Y
11812,MR.,ANDREW,RODRIGUEZ,9/22/1967,M,M,andrew27@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11813,MS.,MARY,PATTERSON,11-12-1967,M,F,mary40@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11814,MR.,DALTON,MORGAN,07-08-1970,M,M,dalton84@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
11815,MRS.,HANNAH,PATTERSON,4/24/1970,M,F,hannah33@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y
11816,MR.,JOE,TORRES,10/23/1970,M,M,joe35@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11817,MRS.,MORGAN,MILLER,11/27/1970,S,F,morgan29@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11818,MR.,DANIEL,GARCIA,4/22/1970,M,M,daniel8@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11819,MR.,JOSE,LAL,10-10-1967,M,M,jose23@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
11820,MS.,KATELYN,LOPEZ,8/26/1966,M,F,katelyn45@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
11821,MR.,AUSTIN,JOHNSON,4/15/1966,M,M,austin40@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
11822,MS.,ROHINTON,WADIA,6/13/1966,M,F,rohinton1@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
11823,MS.,MORGAN,TURNER,10/24/1966,M,F,morgan3@adventure-works.com,"$70,000 ",0,Graduate Degree,Professional,Y
11824,MRS.,JILL,MARTIN,10-07-1966,M,F,jill6@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11825,MRS.,AIMEE,SHE,5/18/1966,S,F,aimee17@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11826,MRS.,JESSIE,ALONSO,2/15/1966,M,F,jessie6@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11827,MRS.,SARA,BAKER,9/20/1969,M,F,sara43@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
11828,MRS.,KATHERINE,MARTINEZ,06-08-1969,M,F,katherine88@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11829,MRS.,SOPHIA,CAMPBELL,11-02-1969,M,F,sophia5@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11830,MRS.,TAYLOR,GARCIA,1/15/1969,M,F,taylor63@adventure-works.com,"$80,000 ",3,Graduate Degree,Professional,Y
11831,MR.,CHRISTIAN,ROSS,11/24/1969,M,M,christian18@adventure-works.com,"$80,000 ",3,Graduate Degree,Professional,Y
11832,MS.,ZOE,MURPHY,04-05-1965,S,F,zoe13@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11833,MR.,OSCAR,PRICE,7/23/1965,M,M,oscar9@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
11834,MR.,FERNANDO,FLORES,10/25/1965,S,M,fernando55@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,N
11835,MR.,ELIJAH,RUSSELL,6/19/1965,S,M,elijah21@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
11836,MR.,GARRETT,TRAVERS,4/27/1965,M,M,garrett9@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
11837,MRS.,HALEY,ALEXANDER,08-09-1965,S,F,haley38@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
11838,MR.,JUSTIN,RODRIGUEZ,02-09-1965,S,M,justin48@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,N
11839,MR.,TYLER,BROWN,7/25/1965,S,M,tyler9@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
11840,MR.,JULIAN,PATTERSON,5/17/1965,M,M,julian12@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
11841,MR.,SEAN,NELSON,3/16/1964,M,M,sean41@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11842,MR.,JUSTIN,WILSON,10-04-1964,S,M,justin38@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11843,MRS.,CHRISTY,NARA,11-11-1964,S,F,christy34@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,N
11844,MRS.,MICHELE,ALVAREZ,04-08-1964,S,F,michele39@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11845,MRS.,NATALIE,JONES,8/18/1924,S,F,natalie71@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
11846,MRS.,SAVANNAH,REED,6/15/1964,S,F,savannah18@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11847,MRS.,CASSIDY,DIAZ,12-01-1964,S,F,cassidy23@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,N
11848,MR.,JOSHUA,LEWIS,2/28/1964,M,M,joshua23@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11849,MRS.,FAITH,REED,9/13/1964,S,F,faith36@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11850,MRS.,BROOKE,RAMIREZ,3/23/1964,S,F,brooke7@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11851,MRS.,JADA,MITCHELL,09-08-1963,S,F,jada23@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11852,MR.,KYLE,RUSSELL,10/25/1963,S,M,kyle15@adventure-works.com,"$60,000 ",4,Bachelors,Professional,N
11853,MS.,GRACE,JONES,11/18/1968,S,F,grace2@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y
11854,MR.,JASON,MITCHELL,4/18/1968,S,M,jason40@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,N
11855,MR.,CHRISTIAN,WALKER,8/13/1963,M,M,christian44@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11856,MR.,SETH,HERNANDEZ,8/17/1963,M,M,seth26@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,Y
11857,MRS.,ISABELLA,YOUNG,03-12-1963,S,F,isabella56@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,N
11858,MR.,JORDAN,COLEMAN,12-07-1962,M,M,jordan2@adventure-works.com,"$40,000 ",3,High School,Skilled Manual,Y
11860,MRS.,NICOLE,WALKER,01-09-1962,M,F,nicole23@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11861,MRS.,KATHERINE,CARTER,4/24/1962,M,F,katherine58@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11862,MRS.,OLIVIA,PETERSON,9/15/1961,S,F,olivia40@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11863,MRS.,JESSICA,WOOD,10-11-1961,M,F,jessica26@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11864,MRS.,ELIZABETH,THOMPSON,09-06-1961,M,F,elizabeth19@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11865,MRS.,CHLOE,RIVERA,02-06-1961,M,F,chloe54@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11866,MR.,LUCAS,SCOTT,07-02-1961,M,M,lucas46@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N
11867,MR.,NATHANIEL,JAMES,4/24/1960,M,M,nathaniel0@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11868,MS.,JESSICA,PETERSON,08-04-1967,S,F,jessica17@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,Y
11869,MS.,KAITLYN,ADAMS,11-06-1967,S,F,kaitlyn13@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
11870,MS.,JILLIAN,GARCIA,7/14/1967,S,F,jillian15@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
11871,MR.,DALTON,BENNETT,8/16/1967,S,M,dalton46@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
11872,MS.,FAITH,PATTERSON,7/21/1967,S,F,faith9@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
11873,MR.,RYAN,ZHANG,04-12-1967,M,M,ryan27@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
11874,MR.,ADRIAN,BELL,03-10-1967,S,M,adrian15@adventure-works.com,"$60,000 ",0,Bachelors,Professional,N
11875,MR.,JONATHAN,BROWN,08-03-1960,M,M,jonathan54@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N
11876,MRS.,MADISON,WHITE,11/13/1960,M,F,madison13@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11877,MRS.,ALEXIS,DIAZ,10-07-1960,M,F,alexis45@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11878,MRS.,CHRISTINE,NARA,02-08-1960,M,F,christine12@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11879,MR.,EDGAR,SAI,10-03-1960,M,M,edgar6@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11880,MRS.,MELISSA,SANCHEZ,8/20/1959,M,F,melissa40@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11881,MR.,RICHARD,MITCHELL,7/24/1959,M,M,richard30@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11882,MR.,PATRICK,STEWART,03-12-1959,M,M,patrick27@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
